blkID	Label	tag_code0	tag_code1	tag_code2	tag_code3	tag_code4	tag_code5	tag_code6	tag_code7	tag_code8	tag_code9	tag_code10	tag_code11	tag_code12	tag_code13
blk_5547569777499890340	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_5385121219895615240	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-7658293778087733436	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_3169060243663461885	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_3087787567144441647	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-3657665801189425193	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_-3457731723401426942	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_6105506155797750768	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-8522942048313632858	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_365496398062338141	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_3979872751691718643	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-272707591443354058	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-8679916835272129336	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_6106884317961925960	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_6332892729727950039	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_-5935642747315643391	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_6655622109568310643	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-20269367189114433	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-7364557883931785608	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_2322432806134104317	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_4848669047361069041	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-1851265222873801714	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-8495670552887053546	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-7372087176866857012	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_4357276972386184626	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-4590972095204776122	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-8277873627721528374	Normal	0	0	0	0	0	0	0	0	0	0	0	0	0	1
blk_3797494971676497497	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_805587860540600864	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_3141363517520802396	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-1383276859207001328	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-4117999745005013424	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_4524198807982839635	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_7505828172725463922	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_424255210146453297	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_666713934549639791	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-2975629975082443857	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_1686195200514944346	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_4355450627202483068	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_5952254363678329024	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_-667933171485085225	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_9188832735514090334	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_2273334621242106674	Anomaly	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_3790492230047189408	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_-2285729896739318683	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-1233005817943453613	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-8736461628840265232	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_166171721314010075	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-3362838757940877177	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-8026264173633579073	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_8350646254685996250	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-4702684774678057084	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_434034567989619521	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_413552235254424009	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_7177118590277025973	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_2576408434603492552	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_356592557993755459	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_9111860234027679206	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_5178539130945718870	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-1331750856499198500	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-3792836284792472725	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_6031076349976322578	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_4438674026376140804	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_1777689952069868672	Normal	0	0	0	0	0	0	1	0	0	1	0	0	0	0
blk_-3275788837420923000	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-6056336045486998577	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-5368528328022648701	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_-9056276727170871967	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-6289001686128460561	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_6855535886504612774	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-6477590833521072407	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_865453227320668516	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_2149728827322918746	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_6324712740029479576	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_6763863888784019261	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_1543605971733759530	Anomaly	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-6114220623980201749	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-945770324989341170	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-5145886774827574591	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_3598904881888399067	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-6255015379143356507	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_8247499802516177421	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_-8403618945096094999	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-2012430628930443984	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_7819984111120374407	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_4499140370762613763	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_2304296078821316612	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_358331073189608564	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_8404604116961181201	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-3582070652284403613	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_-4954795063440871977	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-6640779266188771131	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_3858015337960682724	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_570916157110129687	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-7418499425236853516	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-7894824934989391122	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_-5005618994659797504	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_7932704730736035192	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-2834195813213005328	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_-5972745462629982078	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-7111788899695387329	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-1110880362999960078	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_6489659315944341351	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_7324196727355442810	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-2589662411410634043	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_8602496359012842630	Anomaly	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_-133919539232421451	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-6136511938931864993	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_8871064397020855320	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_8483848473254499625	Anomaly	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-9188933731705791676	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_-8898274302731129139	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-8014701913801168461	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-8775602795571523802	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-8775602795571523802	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_-7928230000822317050	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_8303413189200230139	Anomaly	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_-9038475355621289969	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_4263664068073345850	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_-8848810702648406400	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-6997219177553478996	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-2230892279625104430	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-7515058933811567980	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-8484827087450439270	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-8144387882075572886	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-8383503596684323017	Normal	0	0	0	0	0	0	0	0	0	0	0	0	0	1
blk_-8796256534683400159	Normal	0	0	0	0	0	0	0	0	0	0	0	0	0	1
blk_4098532420907418423	Anomaly	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-4368236874477798428	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_-4223625526513535681	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-6400421658804613208	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-5880591395067598620	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-7096508472270520039	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-1939956833921604216	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-3860035787700398391	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-6008397446568765070	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-2425070029518924403	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_826351419727053015	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_-3437475890798229344	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-1492402439215451727	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_-4298255715894292387	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_-4295805058711840933	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_830855781964014378	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_8291708741145026623	Normal	0	0	0	1	0	0	0	0	0	0	0	0	0	0
blk_-921231092429668424	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-1581605246928123722	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_-2445347158368483245	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-1897524391075610396	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-8588908000680498	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_561417755647618727	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-6127741703501838658	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-3636681193077858741	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-643763844763678010	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-2826763604408365998	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_2278708746675870163	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_153508158653341141	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-1775264355226395799	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-1599621098605751235	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-1111344660779690782	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_3585588704565901062	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_2756799797410851893	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_7323287581932922676	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_-4935573595350235765	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_496376132244907301	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_2731617036199392057	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_7190156588310412626	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_8189008752707332487	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_6828263829429857572	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_8492196963764530259	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_7942183449206967755	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_6223504502438507199	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_7519257846502835091	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_5272005015837990021	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_7090935285617451450	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_8145984793403459836	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_7603278760520020831	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_9169945668827621796	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-5668584889663038916	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_5277338321835341602	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_6973321719929905054	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_5948455948626091880	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-3684613761619321001	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_6497260538939100482	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-6991853982611346454	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_6140788650991100539	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_7754477838724397551	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-3452734573703603740	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-4034227974316905164	Anomaly	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-2016403519138424998	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_2972699288862031202	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-4956232013010963754	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_8894334107354324777	Anomaly	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-6035642070260562886	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_4802366409699286298	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-1753161039594546561	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_859668537217019080	Anomaly	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-2073265102548439691	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_3083630442630693250	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-4624597753370705281	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_-5236578579938215340	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-6592952246351162022	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_-3329473910909732817	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_-1347057913082589493	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-8198423074054354279	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_391813102554451063	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-6449891932967810179	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-8563999607069929505	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_-4304240611296196935	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_-3663004104512304532	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-6909607053783233975	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-2141627858612526069	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_5272731391668336674	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_5491101910066444061	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_5075966182561035053	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-5421365489363678155	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_2294700909811950327	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_7224257732880626802	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-8049908920306758342	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_-6582383997201802925	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_6746178639682808096	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-5363213609331400263	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-5586529360624346565	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_2063252936853409868	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_8752665860595246441	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_2974262690755997396	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-7030770677241078854	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_3318864983801406136	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-5255262711039499896	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-3612946656596896413	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_8751697793900992450	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_5816171803790152026	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-6068587951382721748	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_5782729236964719738	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-2856928563366064757	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_8348114876238571434	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_1744485040428751334	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-7592643790414500555	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_-5960135894031733009	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_8952177028039691517	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_939695665085237271	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_6374836031306809839	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_1394107495884949139	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-1751996688557225241	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-3990317238913332296	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_7837529475466774167	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_1057763407402503745	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_8988793695103110546	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-5340841684362207777	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_-2600305892036631113	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-2144263949276079479	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-6927870228542972281	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_6610244864386894422	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_774612454978154966	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_6672666770563118759	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_4783621682384104986	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-1387034299358896632	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-5012639079435860269	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_5600017220681756254	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_8235751201501175836	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-8838161455213213548	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-3741526967786688540	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_120277101968534224	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_7535677865140289610	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-5814328448485070742	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_1021828391502582165	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_3202507081359904616	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_102441832197223997	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_3242229894054064344	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-7601381921195183756	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_2157471834570224881	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-7029628814943626474	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-7029628814943626474	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-931590117143327078	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_4967492069970766092	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-1485317050914225917	Normal	0	0	0	0	0	0	0	0	0	0	0	0	0	1
blk_1727371778357941761	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-2402036602753320612	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-1849105860762445186	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-7820996703068538967	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_4984150784048864430	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_1646909113279517647	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-8145226289286457574	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_5809900021002850724	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_2735034460607366827	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-7486746679002157277	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-8876879715755468215	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-4139299269696044017	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_591323161994959677	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_-5828360070550196756	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_-7683667795522321323	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_7733243482102436613	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_2980964138205299397	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_1589878256898761558	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-2746863406163228797	Anomaly	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_3067558337579347170	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_8992894896370738220	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-7230947007726948080	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_1869228153483717375	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-3949633496933134307	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-8745453424063341007	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_-2117066166574895060	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_512039711533506696	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_6017354285686373326	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_5176855630425795751	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-4433556521525567493	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-5321676321043683563	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-357695136519539363	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-7603740654202748654	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_1279439901767890758	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_8942969309743886844	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_469871968689793326	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_2847401988110989655	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_4307207852226914003	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_3506875694435075421	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-4945182943709543868	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_7550266985912909372	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-4619809198345103330	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_4614530673206341566	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_6125469222540396851	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_6868050965297613251	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
